title,introduction,link,price,booking_date,rating_star,rating_count,country,cities,cat_key
Private tour in Champagne with Veuve Clicquot at a local winery,"Enjoy a private tour in Champagne to visit Reims and its cathedral, tour and champagne tasting at the Grande Maison Veuve Clicquot and family estates.",https://www.kkday.com/zh-tw/product/118885,27841,20220318,0,0,法國,['漢斯'],['景點門票']
Half-day shared tour of the Vezere Valley and Lascaux IV skip the line,"Book your tour for the Vezere Valley and visit Lascaux IV, the complete replica of the original Prehistoric Caves at a UNESCO World Heritage Site",https://www.kkday.com/zh-tw/product/118884,1163,20220402,0,0,法國,['新亞奎丹'],['景點門票']
Alsace half-day shared wine tour from Colmar,Book an half-day shared tour from Colmar touring Alsace and tasting varietals in one of France's top wine regions.,https://www.kkday.com/zh-tw/product/118883,2325,20220402,0,0,法國,['史特拉斯堡'],['一日遊']
Canyoning pro Iragna,"Canyoning in IragnaIragna ist ebenfalls auf der Liste der Top 5 Schluchten. Eine einzigartig schöne Schlucht, eingebettet in tropisches Ambiente. Smaradgrün schimmernde Becken, spektakuläre Wasserfälle bis zu 40 Meter und eine Vielzahl an Sprüngen und Rutschen. Um hier richtig auf deine Kosten kommen zu können und um die Schlucht voll und ganz genießen zu können, solltest du auf jeden Fall sportlich sein und wissen, dass Höhe dich nicht überdurchschnittlich nervös macht.In ca 20 Minuten Aufstieg am Schluchtrand entlang, erreichen wir den Einstieg. Dann geht es gleich los mit einem 40 Meter Wasserfall! Highlight ist eine unglaubliche enge 15 Meter Rutsche!Die gemeinsame Begehung dieser Schlucht ist ein unvergessliches Erlebnis, von dem du noch lange zehren wirst.",https://www.kkday.com/zh-tw/product/118881,6108,20220615,0,0,瑞士,['提契諾州'],['景點門票']
SPACE ESCAPE,"Er kommt näher und näher. In einer Stunde wird der Asteroid zu nah an der Erde sein, der Aufprall unausweichlich. Alle Hoffnung ruht auf dem Turbo-Raumschiff. Und auf Euch. Denn Ihr seid die Crew der Hightech-Maschine. Doch da draußen seid Ihr auf Euch allein gestellt, nur der sprechende Bordcomputer kann helfen. Macht die Triebwerke startklar, kämpft Euch durch die Gefahren des Weltraums und sprengt den Asteroiden. Die Gedanken der gesamten Menschheit konzentrieren sich auf Eure tapferen Seelen. Mögen wir alle ein glückliches Ende in dieser Mission erleben.Steigt für eine Stunde auf in höhere Sphären. Fühlt Euch an Bord des Spaceships wie bei Star Wars, Star Trek oder Apollo 13. Blinkende Anzeigen, Hebel, Knöpfe, bringt das Raumschiff unter Kontrolle und zeigt, dass Ihr nicht Lost in Space seid. Eure Room-Escape-Mission: Rettet mit Eurem Raumschiff die Welt!",https://www.kkday.com/zh-tw/product/118877,2945,20220318,0,0,德國,['巴登-符騰堡邦'],['景點門票']
"Escape Room game ""Emergency Call"" in Saarbrücken","Amüsieren Sie sich bei einem Escape Room Spiel in Saarbrücken und lösen Sie den Fall ""Emergency Call"".",https://www.kkday.com/zh-tw/product/118876,2325,20220318,0,0,德國,['斯圖加特'],['景點門票']
Lip Smacking Downtown Las Vegas food tour,Enjoy 3-4 signature dishes at each restaurant,https://www.kkday.com/zh-tw/product/118875,4124,20220318,0,0,美國,['拉斯維加斯'],['景點門票']
Istanbul mosaics and Blue Mosque 1-day small group tour,"Visit the most important sites in Istanbul. Book your tour online and discover the marvelous Hagia Sophia, the impressive Blue Mosque and much more!",https://www.kkday.com/zh-tw/product/118873,1302,20220317,0,0,土耳其,['伊斯坦堡'],['景點門票']
Half-day Tour of the American D-Day sites in Normandy,Book now your Half-day Tour of the American D-Day sites in Normandy and discover all the most significant US battlefield sites of WWII,https://www.kkday.com/zh-tw/product/118871,1085,20220318,0,0,法國,['卡昂'],['景點門票']
Panoramic tour of Rome with e-bike,Experience a bike tour of Rome's hills and enjoy panoramic views of the city.,https://www.kkday.com/zh-tw/product/118867,2325,20220317,0,0,義大利,['羅馬'],['景點門票']
Bern capital and countryside tour from Lucerne,"Visit Bern on a full-day guided tour from Lucerne. Pass through UNESCO's Entlebuch valley, marvel at Münster Cathedral and taste Swiss biscuits and cheese.",https://www.kkday.com/zh-tw/product/118862,3379,20220502,0,0,瑞士,['琉森'],['景點門票']
REVOLUCIÓN OLÉ - Angebotspreis,"Viva la Revolución! Ihr habt den Präsidentenpalast der Bananenrepublik gestürmt. El Presidente ist geflohen und kommt in einer Stunde mit Verstärkung zurück. Das Volk ist in Aufruhr und verlangt Reformen: Schafft ihr es, die richtigen Leute auf eure Seite zu ziehen? Sonst seid ihr schneller aus dem Amt geputscht als ihr „Ay Caramba“ sagen könnt!",https://www.kkday.com/zh-tw/product/118861,2759,20220318,0,0,德國,['巴登-符騰堡邦'],['景點門票']
Guided tour of the ancient city of Petra,"Book your guided tour of the ancient city of Petra, you will be amazed by the old entrance to the city and marvellous carved rock formations that surround the city.",https://www.kkday.com/zh-tw/product/118860,4868,20220317,0,0,約旦,['馬安省'],['景點門票']
Alsace villages half-day shared  tour from Colmar,Book now your half-day shared Alsace villages tour and leave Colmar for the Alsace countryside and visit the most beautiful places in the area.,https://www.kkday.com/zh-tw/product/118859,930,20220403,0,0,法國,['史特拉斯堡'],['景點門票']
Somme Battlefields day trip from Paris,Book a full-day excursion from Paris to the Somme Battlefields! Visit some of the areas which suffered severely in these bloody battles of the Great War.,https://www.kkday.com/zh-tw/product/118858,6356,20220601,0,0,法國,['巴黎'],['景點門票']
Canoening excursion and visit to the Collados del Asón region,Explore the Natural Park of Collados del Asón with a guided excursion. See the birth of the rivers Gándara and Asón and descent in canoe on the Asón river.,https://www.kkday.com/zh-tw/product/118855,1829,20220318,0,0,西班牙,['坎塔布里亞'],['特色行程']
Sarlat gourmet shared walking tour,Book your Sarlat Gourmet tour and follow your guide through the winding streets and stroll through the colorful stalls and the local delicacies.,https://www.kkday.com/zh-tw/product/118854,1085,20220402,0,0,法國,['新亞奎丹'],['景點門票']
Istanbul’s Culinary Secrets & Photography tour,Book now your gastronomic and photographic tour of Istanbul and enjoy another way to discover the city,https://www.kkday.com/zh-tw/product/118851,868,20220317,0,0,土耳其,['伊斯坦堡'],['景點門票']
Day trip to the highlights of Potsdam from Berlin,"Enjoy this Potsdam day trip from Berlin. Explore a landscape straight out of a picture book with lakeside palaces, beautiful gardens and churches.",https://www.kkday.com/zh-tw/product/118850,512,20220319,0,0,德國,['柏林'],['景點門票']
Budapest Danube views bike ride,Enjoy an entertaining and relaxing evening bike ride through Budapest's major sights.,https://www.kkday.com/zh-tw/product/118849,961,20220401,0,0,匈牙利,['布達佩斯'],['景點門票']
Museo Picasso Málaga combined tickets: Permanent Collection and Temporary Exhibitions,"Buy your combined tickets to the Museo Picasso Málaga, and visit its permanent collection and temporary exhibitions.",https://www.kkday.com/zh-tw/product/118848,279,20220317,0,0,西班牙,['馬拉加'],['景點門票']
Daily shared tour of the Paleolithic art of Dordogne,Book your daily shared tour in the Dordogne prehistoric sites and discover the Fascinating History of the Cave Paintings,https://www.kkday.com/zh-tw/product/118846,2325,20220410,0,0,法國,['新亞奎丹'],['景點門票']
Private walking tour of Lecce with a local guide,"Discover a splendid city rich in art, charm and great examples of Baroque architecture through this private tour of Lecce led by an expert guide.",https://www.kkday.com/zh-tw/product/118845,6511,20220318,0,0,義大利,['普利亞'],['景點門票']
VIP private transfer Santos Dumond(SDU)-Rio de Janeiro,Relax on your arrival at Rio de Janeiro Airport. Land on the gorgeous Bay side Santos Dumond airport and head to your destination on board a VIP transfer.,https://www.kkday.com/zh-tw/product/118844,1023,20220318,0,0,巴西,['里約熱內盧'],['景點門票']
Itineraries to live Venice and its islands,Download your Complete Venice audio guide with Musement. Discover the highlights of Venice with this interactive app and audio guide.,https://www.kkday.com/zh-tw/product/118841,465,20220317,0,0,義大利,['威尼斯'],['景點門票']
Tour of Etna and Alcantara Gorges,"Discover the beautiful Alcantara Gorges River Park, one of the most famous lava walled canyons in the world.",https://www.kkday.com/zh-tw/product/118839,2635,20220321,0,0,義大利,['卡塔尼亞'],['景點門票']
Insect cooking course in Schwetzingen near Mannheim,Explore new worlds of cooking and prepare various insect dishes under professional guidance!,https://www.kkday.com/zh-tw/product/118838,3069,20220329,0,0,德國,['巴登-符騰堡邦'],['景點門票']
Guided wine walk with wine tasting near Stuttgart,Join this guided adventure wine hike! Taste outstanding wines and enjoy the spectacular views from the vineyards!,https://www.kkday.com/zh-tw/product/118836,899,20220424,0,0,德國,['斯圖加特'],['特色行程']
Electric bike tour of Athens,"Book your E-bike tour of Athens and enjoy a fun and safe way to discover the capital of Greece. In addition, beat the uphills of Athens by using high-quality e-bikes",https://www.kkday.com/zh-tw/product/118835,1302,20220317,0,0,希臘,['聖托里尼'],['景點門票']
Half day trip to Zaanse Schans and Amsterdam canal cruise,Visit the beautiful windmill village Zaanse Schans and experience all that is typical Dutch in just a few hours.,https://www.kkday.com/zh-tw/product/118833,636,20220317,0,0,荷蘭,['阿姆斯特丹'],['景點門票']
Private tour of Turin: the first capital of Italy,Enjoy a private walking tour of Turin and discover the most iconic places of the Italian Renaissance that still characterise Turin as the first capital of Italy.,https://www.kkday.com/zh-tw/product/118832,1008,20220317,0,0,義大利,['杜林'],['景點門票']
Heartbeat filming locations tour,Book a guided tour of Heartland filming locations and see the towns of Whitby and Aidensfield up close.,https://www.kkday.com/zh-tw/product/118830,1798,20220429,0,0,英國,['約克'],['景點門票']
Guided 120 -minute Hot rod tour of Berlin,Book the Hotrod tour through Berlin and discover the sights of the city in this cool vehicle.,https://www.kkday.com/zh-tw/product/118829,3069,20220317,0,0,德國,['柏林'],['景點門票']
Private tour and wine tasting in Champagne with Moet et Chandon,"Book now your private guided tour in Champagne and discover Moet et Chandon, Hautvillers and Dom Perignon's abbey with a wine tasting",https://www.kkday.com/zh-tw/product/118828,27841,20220318,0,0,法國,['漢斯'],['景點門票']
Queer Berlin walking tour,"Berlin is Europe's queer capital. Discover its stories, important figures and historic places with an expert guide. Book your tour now with Musement.",https://www.kkday.com/zh-tw/product/118820,465,20220416,0,0,德國,['柏林'],['景點門票']
Belgian Flanders Battlefield day trip from Paris,Discover this part of the Western Front where hundreds of thousands of soldiers from all over the world fought between 1914 and 1918.,https://www.kkday.com/zh-tw/product/118819,6759,20220321,0,0,法國,['巴黎'],['景點門票']
Abu Dhabi Mosque and Warner Bros tour from Dubai,"Great choice participate in Gray line's ultimate Abu Dhabi full day tour and take advantage of an ideal introduction to the largest city of the Emirates, which also happens to be the UAE capital.",https://www.kkday.com/zh-tw/product/118816,2976,20220317,0,0,阿拉伯聯合大公國,['杜拜'],['景點門票']
Private one hour Central Florida Everglades airboat tour with park admission,Book now to see the unaltered wilderness of the Central Florida Everglades on a VIP tour on the private one-hour airboat tour with park admission.,https://www.kkday.com/zh-tw/product/118815,2139,20220316,0,0,美國,['佛羅里達州'],['景點門票']
Kaleidoscopic Berlin Kreuzberg walking tour,"Experience the legendary and multiethnic Berlin district Kreuzberg. See colored markets, amazing graffiti, abandoned buildings and much more!",https://www.kkday.com/zh-tw/product/118813,2418,20220317,0,0,德國,['柏林'],['景點門票']
Rotterdam private walking tour with harbor cruise,Buy your private walking tour of Rotterdam to plan and book your amazing activities in Holland!,https://www.kkday.com/zh-tw/product/118812,1209,20220319,0,0,荷蘭,['南荷蘭省'],['景點門票']
Visita guiada al Albaicín con perro,"Si vienes a Granada con tu perro, ahora puedes conocer el milenario barrio árabe de Granada, el Albaicín en compañía especial. El Albaicín, es el corazón fundador del Reino de Granada. Su valor cultural e identitario es esencial para comprender Granada.",https://www.kkday.com/zh-tw/product/118810,558,20220317,0,0,西班牙,['格拉納達'],['景點門票']
Jewish history walking tour in Amsterdam,Learn about the history of Jewish people in Amsterdam on this two-hour walking tour.,https://www.kkday.com/zh-tw/product/118809,1519,20220319,0,0,荷蘭,['阿姆斯特丹'],['景點門票']
